,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
452,frozenset({'image'}),frozenset({'access'}),0.45671641791044776,0.8308457711442786,0.4228855721393035,0.9259259259259259,1.1144377910844976,0.043424667706244924,2.283582089552239,0.18901098901098912
196,frozenset({'database'}),frozenset({'system integration'}),0.7134328358208956,0.7223880597014926,0.573134328358209,0.803347280334728,1.1120716483972475,0.05775896636221878,1.4116862496030484,0.3516710069444446
188,frozenset({'database'}),frozenset({'processing'}),0.7134328358208956,0.7323383084577114,0.5800995024875621,0.813110181311018,1.1102931144260504,0.057625306304299295,1.4321897972822444,0.3466445111492276
322,frozenset({'system specification'}),frozenset({'knowledge base'}),0.5462686567164179,0.8059701492537313,0.48855721393034823,0.8943533697632058,1.1096606624839775,0.048280983143981604,1.8365928975810595,0.21780201522135287
506,frozenset({'data storage'}),frozenset({'description'}),0.4437810945273632,0.8139303482587065,0.4,0.9013452914798207,1.1073985549354766,0.038793099180713386,1.8860696517412945,0.17436075436769657
306,frozenset({'creation'}),frozenset({'description'}),0.5532338308457712,0.8139303482587065,0.49850746268656715,0.9010791366906474,1.1070715554695607,0.04821365807777034,1.8809950248756209,0.21648017995190016
390,frozenset({'training'}),frozenset({'knowledge base'}),0.5044776119402985,0.8059701492537313,0.44975124378109455,0.8915187376725838,1.1061436189641318,0.04315734759040618,1.7886024423337856,0.19365070903081352
498,frozenset({'reasoning'}),frozenset({'description'}),0.4487562189054726,0.8139303482587065,0.4039800995024876,0.9002217294900222,1.1060181395323623,0.03872379396549591,1.8648313985627427,0.17388984723728906
294,frozenset({'express'}),frozenset({'concept design'}),0.6308457711442786,0.7253731343283583,0.5054726368159204,0.8012618296529967,1.1046202178343782,0.04787406252320475,1.3818526415541332,0.2565634484368693
476,frozenset({'image'}),frozenset({'add'}),0.45671641791044776,0.8189054726368159,0.4129353233830846,0.9041394335511983,1.1040827833766151,0.03892774931313581,1.889145183175035,0.17352045544816622
187,frozenset({'product design'}),frozenset({'knowledge base'}),0.6537313432835821,0.8059701492537313,0.5810945273631841,0.888888888888889,1.102880658436214,0.0542065790450732,1.746268656716419,0.2693965517241382
271,frozenset({'knowledge management'}),frozenset({'access'}),0.5701492537313433,0.8308457711442786,0.5223880597014925,0.9162303664921465,1.1027682854186913,0.04868196331773961,2.0192786069651723,0.21679894179894157
368,frozenset({'engine analysis'}),frozenset({'add'}),0.5114427860696518,0.8189054726368159,0.4616915422885572,0.9027237354085602,1.1023540146848154,0.042868245835499086,1.8616517412935307,0.19005021420043527
340,frozenset({'word'}),frozenset({'knowledge base'}),0.5383084577114428,0.8059701492537313,0.47761194029850745,0.8872458410351202,1.1008420620250565,0.043751392292269986,1.7208221189136288,0.19841056034482754
383,frozenset({'engine analysis'}),frozenset({'knowledge base'}),0.5114427860696518,0.8059701492537313,0.4537313432835821,0.8871595330739299,1.1007349762213574,0.0415237246602807,1.7195059186824493,0.18731911244506386
289,frozenset({'express'}),frozenset({'processing'}),0.6308457711442786,0.7323383084577114,0.5084577114427861,0.805993690851735,1.1005756240570566,0.04646518650528453,1.3796545726651297,0.24755117865186915
304,frozenset({'system specification'}),frozenset({'access'}),0.5462686567164179,0.8308457711442786,0.49950248756218907,0.9143897996357013,1.100552992375904,0.04563748422068764,1.9758653540806619,0.2013655902704971
428,frozenset({'word'}),frozenset({'processing'}),0.5383084577114428,0.7323383084577114,0.4338308457711443,0.8059149722735676,1.1004681346942058,0.03960694042226681,1.3790950011845542,0.19774201202151234
305,frozenset({'creation'}),frozenset({'add'}),0.5532338308457712,0.8189054726368159,0.49850746268656715,0.9010791366906474,1.100345725849454,0.04546125095913467,1.8307010402532784,0.20412182316880714
491,frozenset({'section description'}),frozenset({'add'}),0.45174129353233833,0.8189054726368159,0.40696517412935324,0.9008810572687225,1.1001038427157548,0.03703175663968711,1.827042564953013,0.16597074001925805
265,frozenset({'system definition'}),frozenset({'processing'}),0.6527363184079602,0.7323383084577114,0.5253731343283582,0.8048780487804877,1.0990522269353127,0.04734932303655848,1.3717661691542284,0.25952939133454883
314,frozenset({'decision support'}),frozenset({'access'}),0.5412935323383085,0.8308457711442786,0.4935323383084577,0.9117647058823529,1.097393448397323,0.04380089601742532,1.9170812603648422,0.19347841298719476
329,frozenset({'word'}),frozenset({'add'}),0.5383084577114428,0.8189054726368159,0.4835820895522388,0.8983364140480592,1.0969964715896714,0.04275834756565433,1.7813116236996844,0.1915132325812403
376,frozenset({'engine analysis'}),frozenset({'description'}),0.5114427860696518,0.8139303482587065,0.4557213930348259,0.8910505836575876,1.0947504114619506,0.03944258805475115,1.7078535891968736,0.17715383452360847
292,frozenset({'knowledge management'}),frozenset({'description'}),0.5701492537313433,0.8139303482587065,0.5074626865671642,0.8900523560209425,1.093523982641867,0.04340090591817036,1.692347784885099,0.19896514161220052
157,frozenset({'detailed'}),frozenset({'add'}),0.690547263681592,0.8189054726368159,0.6179104477611941,0.8948126801152738,1.0926934915137914,0.052417514417960054,1.72163838342534,0.27412999466683285
139,frozenset({'system integration'}),frozenset({'knowledge base'}),0.7223880597014926,0.8059701492537313,0.6358208955223881,0.8801652892561983,1.092056932966024,0.05359768322566272,1.619145651055069,0.30364985612600326
499,frozenset({'data validation'}),frozenset({'access'}),0.445771144278607,0.8308457711442786,0.4039800995024876,0.90625,1.0907559880239521,0.0336130293804609,1.8043117744610282,0.15012691140964537
151,frozenset({'database'}),frozenset({'knowledge base'}),0.7134328358208956,0.8059701492537313,0.6268656716417911,0.8786610878661087,1.090190609019061,0.05186010247271111,1.5990735975295929,0.28869047619047644
446,frozenset({'failure'}),frozenset({'knowledge base'}),0.48955223880597015,0.8059701492537313,0.4298507462686567,0.8780487804878049,1.089430894308943,0.03528625529071061,1.591044776119403,0.1608187134502923
474,frozenset({'system identification'}),frozenset({'access'}),0.4577114427860697,0.8308457711442786,0.41393034825870645,0.9043478260869564,1.0884665451705284,0.03364273161555403,1.7684305744007216,0.1498764996471417
131,frozenset({'database'}),frozenset({'access'}),0.7134328358208956,0.8308457711442786,0.6447761194029851,0.903765690376569,1.0877658908125172,0.052023464765723615,1.7577330737616252,0.2815554269547325
422,frozenset({'failure'}),frozenset({'add'}),0.48955223880597015,0.8189054726368159,0.43582089552238806,0.8902439024390244,1.087114364460777,0.034923888022573735,1.649972360420122,0.1569868354295176
432,frozenset({'failure'}),frozenset({'description'}),0.48955223880597015,0.8139303482587065,0.43283582089552236,0.8841463414634145,1.0862678156121413,0.03437439667334963,1.6060748887143217,0.15558244269678007
256,frozenset({'material'}),frozenset({'evaluation'}),0.6278606965174129,0.7810945273631841,0.5323383084577115,0.8478605388272583,1.0854775051227956,0.04191975446152324,1.4388474295190712,0.21160477784996753
402,frozenset({'detailed design'}),frozenset({'description'}),0.5014925373134328,0.8139303482587065,0.4427860696517413,0.882936507936508,1.0847814064501107,0.034606074107076557,1.5894763470781696,0.15677857767610845
290,frozenset({'product support'}),frozenset({'access'}),0.564179104477612,0.8308457711442786,0.5084577114427861,0.9012345679012345,1.084719449988911,0.03971188831959599,1.7126865671641773,0.17920810658660136
296,frozenset({'check'}),frozenset({'knowledge base'}),0.5771144278606966,0.8059701492537313,0.5044776119402985,0.8741379310344827,1.0845785440613025,0.03934061038093112,1.541607033326517,0.18440654368256157
320,frozenset({'xml'}),frozenset({'access'}),0.5422885572139303,0.8308457711442786,0.48855721393034823,0.9009174311926605,1.0843377465252981,0.03799905942922205,1.7072047171549658,0.16992827415212963
337,frozenset({'xml'}),frozenset({'description'}),0.5422885572139303,0.8139303482587065,0.4786069651741294,0.8825688073394496,1.0843296471591037,0.037221850944283597,1.584499378109454,0.16991322426105052
224,frozenset({'express'}),frozenset({'knowledge base'}),0.6308457711442786,0.8059701492537313,0.5512437810945273,0.8738170347003154,1.0841803949059468,0.042800920769287765,1.537686567164178,0.21033016435236937
133,frozenset({'processing'}),frozenset({'knowledge base'}),0.7323383084577114,0.8059701492537313,0.6398009950248756,0.8736413043478262,1.0839623590982288,0.04955817925298878,1.5355480661210088,0.2893904617643827
377,frozenset({'word'}),frozenset({'evaluation'}),0.5383084577114428,0.7810945273631841,0.4557213930348259,0.8465804066543439,1.083838609793141,0.03525160268310196,1.4268416951387646,0.167543479897606
349,frozenset({'word'}),frozenset({'description'}),0.5383084577114428,0.8139303482587065,0.4746268656716418,0.8817005545286507,1.0832629062363006,0.03648127521596006,1.5728700248756227,0.16648142123906626
494,frozenset({'system identification'}),frozenset({'add'}),0.4577114427860697,0.8189054726368159,0.4059701492537313,0.8869565217391303,1.0831000052828992,0.031147743867726008,1.6019900497512423,0.14148228098578866
138,frozenset({'system integration'}),frozenset({'description'}),0.7223880597014926,0.8139303482587065,0.6368159203980099,0.8815426997245178,1.083068964820465,0.04884235538724291,1.5707740367927792,0.27627688172043025
125,frozenset({'system integration'}),frozenset({'access'}),0.7223880597014926,0.8308457711442786,0.6497512437810945,0.8994490358126721,1.082570396397288,0.04955817925298878,1.682273563688406,0.2747451794035798
382,frozenset({'training'}),frozenset({'access'}),0.5044776119402985,0.8308457711442786,0.4537313432835821,0.8994082840236687,1.0825213478368707,0.03458825276602068,1.6815920398009958,0.1538390403720145
181,frozenset({'system definition'}),frozenset({'access'}),0.6527363184079602,0.8308457711442786,0.5870646766169154,0.899390243902439,1.0824996348765883,0.04474146679537638,1.681290517111413,0.21946481472487997
371,frozenset({'engine analysis'}),frozenset({'access'}),0.5114427860696518,0.8308457711442786,0.4597014925373134,0.8988326848249026,1.081828560777278,0.03477141654909527,1.6720244929200139,0.15482141755054157
454,frozenset({'section description'}),frozenset({'step'}),0.45174129353233833,0.8656716417910447,0.4228855721393035,0.9361233480176211,1.0813838675375969,0.03182594490235391,2.1029336078229535,0.13726913632966803
501,frozenset({'reasoning'}),frozenset({'access'}),0.4487562189054726,0.8308457711442786,0.40298507462686567,0.8980044345898005,1.0808316847458077,0.030137867874557578,1.6584468959550087,0.13566876142086737
229,frozenset({'information search'}),frozenset({'add'}),0.618905472636816,0.8189054726368159,0.5472636815920398,0.8842443729903536,1.0797880860939313,0.040438603004876006,1.5644555002763951,0.1938950866366005
219,frozenset({'information search'}),frozenset({'access'}),0.618905472636816,0.8308457711442786,0.5552238805970149,0.8971061093247588,1.0797504669118354,0.04100888591866536,1.643967661691541,0.19381041953264638
338,frozenset({'decision support'}),frozenset({'add'}),0.5412935323383085,0.8189054726368159,0.4786069651741294,0.8841911764705883,1.0797231255807307,0.03533872923937531,1.563736871199559,0.16096707419917855
274,frozenset({'express'}),frozenset({'review'}),0.6308457711442786,0.7611940298507462,0.5184079601990049,0.8217665615141955,1.0795756788519824,0.03821192544738983,1.339849425439175,0.1996730318535261
238,frozenset({'check'}),frozenset({'step'}),0.5771144278606966,0.8656716417910447,0.5393034825870647,0.9344827586206896,1.0794887039239,0.0397118883195961,2.0502749410840537,0.17412632949858933
117,frozenset({'processing'}),frozenset({'access'}),0.7323383084577114,0.8308457711442786,0.6567164179104478,0.8967391304347827,1.0793087737568343,0.048256231281403994,1.6381251636554088,0.2745296834516169
497,frozenset({'section description'}),frozenset({'access'}),0.45174129353233833,0.8308457711442786,0.40497512437810945,0.8964757709251101,1.078991796143396,0.0296477809955199,1.633957870223351,0.13352983407429864
235,frozenset({'information search'}),frozenset({'description'}),0.618905472636816,0.8139303482587065,0.5432835820895522,0.877813504823151,1.0784872522582722,0.039537635207049227,1.522833202409006,0.19096395336604166
423,frozenset({'detailed design'}),frozenset({'knowledge base'}),0.5014925373134328,0.8059701492537313,0.43582089552238806,0.8690476190476191,1.07826278659612,0.03163288037424822,1.48168249660787,0.14559921253383667
293,frozenset({'check'}),frozenset({'description'}),0.5771144278606966,0.8139303482587065,0.5064676616915423,0.8775862068965518,1.0782079925807269,0.03673671443776144,1.5200056057739475,0.17152432682306715
280,frozenset({'check'}),frozenset({'access'}),0.5771144278606966,0.8308457711442786,0.5164179104477612,0.8948275862068965,1.0770080528597976,0.03692482859335161,1.6083516842019405,0.16908081151535742
170,frozenset({'knowledge engineering'}),frozenset({'access'}),0.6696517412935323,0.8308457711442786,0.5990049751243781,0.8945022288261516,1.0766164550542303,0.04262765773124433,1.603391493238036,0.21542148661089566
503,frozenset({'difficulty'}),frozenset({'step'}),0.43283582089552236,0.8656716417910447,0.40298507462686567,0.9310344827586208,1.0755053507728896,0.028291378926264266,1.9477611940298538,0.12378167641325562
207,frozenset({'express'}),frozenset({'access'}),0.6308457711442786,0.8308457711442786,0.56318407960199,0.892744479495268,1.074500840590113,0.039048538402514765,1.577114427860695,0.187822045279209
333,frozenset({'system specification'}),frozenset({'add'}),0.5462686567164179,0.8189054726368159,0.48059701492537316,0.8797814207650274,1.0743381869609387,0.03325462241033644,1.5063772048846689,0.15250081726054296
450,frozenset({'expert systems'}),frozenset({'analysis'}),0.42786069651741293,0.9223880597014925,0.42388059701492536,0.9906976744186047,1.0740573492887786,0.0292269993316997,8.34328358208958,0.12051439069197792
150,frozenset({'concept design'}),frozenset({'knowledge base'}),0.7253731343283583,0.8059701492537313,0.6278606965174129,0.8655692729766803,1.0739470609155108,0.04323160317813912,1.4433445019798954,0.25072348928546806
419,frozenset({'failure'}),frozenset({'access'}),0.48955223880597015,0.8308457711442786,0.4368159203980099,0.8922764227642276,1.0739374908719146,0.030073513031855625,1.5702618980568845,0.13487591415897365
507,frozenset({'system identification'}),frozenset({'description'}),0.4577114427860697,0.8139303482587065,0.4,0.8739130434782608,1.0736951206548315,0.027454765971139328,1.475724824155086,0.1265689899128212
169,frozenset({'detailed'}),frozenset({'description'}),0.690547263681592,0.8139303482587065,0.6029850746268657,0.8731988472622478,1.0728176546437151,0.04092769980941069,1.467412935323383,0.219339297273779
363,frozenset({'detailed design'}),frozenset({'step'}),0.5014925373134328,0.8656716417910447,0.46567164179104475,0.9285714285714286,1.0726600985221675,0.031543773668968655,1.8805970149253748,0.1358820819898667
396,frozenset({'detailed design'}),frozenset({'access'}),0.5014925373134328,0.8308457711442786,0.44676616915422884,0.8908730158730159,1.0722483604220132,0.03010321526694887,1.5500678426051568,0.13516397049998014
302,frozenset({'word'}),frozenset({'step'}),0.5383084577114428,0.8656716417910447,0.49950248756218907,0.9279112754158966,1.0718975078080186,0.03350412118511925,1.8633754305396126,0.1452809451847784
270,frozenset({'product support'}),frozenset({'step'}),0.564179104477612,0.8656716417910447,0.5233830845771145,0.927689594356261,1.0716414279632671,0.034989232939778736,1.8576629049872582,0.15339340590655773
489,frozenset({'api'}),frozenset({'development'}),0.41492537313432837,0.9154228855721394,0.40696517412935324,0.9808153477218226,1.0714341570222083,0.027132991757629732,4.408582089552238,0.11395389451624156
76,frozenset({'access'}),frozenset({'knowledge base'}),0.8308457711442786,0.8059701492537313,0.7174129353233831,0.8634730538922156,1.0713461964958972,0.04777604514739742,1.4211835559046877,0.3936933996899737
77,frozenset({'knowledge base'}),frozenset({'access'}),0.8059701492537313,0.8308457711442786,0.7174129353233831,0.8901234567901235,1.0713461964958972,0.04777604514739742,1.5394935435183639,0.3432198869092078
317,frozenset({'product support'}),frozenset({'description'}),0.564179104477612,0.8139303482587065,0.49154228855721394,0.8712522045855379,1.0704259970763637,0.03233979356946609,1.4452259251686765,0.15096223171205145
312,frozenset({'product support'}),frozenset({'add'}),0.564179104477612,0.8189054726368159,0.4945273631840796,0.8765432098765431,1.070383871112911,0.032518006980025216,1.46686567164179,0.1508778699594828
199,frozenset({'system definition'}),frozenset({'add'}),0.6527363184079602,0.8189054726368159,0.572139303482587,0.8765243902439024,1.0703608896660048,0.03760996014950124,1.4666420981512187,0.18929612557618036
263,frozenset({'express'}),frozenset({'evaluation'}),0.6308457711442786,0.7810945273631841,0.527363184079602,0.8359621451104101,1.0702445297273404,0.03461300462859834,1.3344814389590511,0.17779586024513067
407,frozenset({'training'}),frozenset({'add'}),0.5044776119402985,0.8189054726368159,0.4417910447761194,0.8757396449704142,1.0694026041254754,0.028671567535457076,1.4573797678275295,0.13096982524693382
146,frozenset({'concept design'}),frozenset({'description'}),0.7253731343283583,0.8139303482587065,0.6308457711442786,0.869684499314129,1.0684999044140582,0.040442563302888535,1.4278397486252945,0.2334384858044164
353,frozenset({'decision support'}),frozenset({'description'}),0.5412935323383085,0.8139303482587065,0.47064676616915424,0.8694852941176471,1.0682551596433194,0.030071532882849417,1.4256604302431506,0.13929182354748607
479,frozenset({'manufacturing'}),frozenset({'description'}),0.472636815920398,0.8139303482587065,0.4109452736318408,0.8694736842105263,1.068240895637627,0.026251825449865096,1.4255336222115227,0.12113390287358942
420,frozenset({'manufacturing'}),frozenset({'step'}),0.472636815920398,0.8656716417910447,0.4368159203980099,0.9242105263157894,1.067622504537205,0.027667631989307162,1.772388059701491,0.12010572914428146
468,frozenset({'expert systems'}),frozenset({'development'}),0.42786069651741293,0.9154228855721394,0.417910447761194,0.9767441860465116,1.0669868554095046,0.026236974332318475,3.6368159203980013,0.10973084886128352
360,frozenset({'training'}),frozenset({'step'}),0.5044776119402985,0.8656716417910447,0.46567164179104475,0.923076923076923,1.06631299734748,0.02895967921586101,1.7462686567164172,0.1255020080321286
105,frozenset({'access'}),frozenset({'review'}),0.8308457711442786,0.7611940298507462,0.6736318407960199,0.8107784431137725,1.065140307620054,0.04119700007425564,1.2620442093330815,0.3615431401511865
106,frozenset({'review'}),frozenset({'access'}),0.7611940298507462,0.8308457711442786,0.6736318407960199,0.884967320261438,1.065140307620054,0.04119700007425564,1.4704884667571245,0.25609305760709045
456,frozenset({'system identification'}),frozenset({'step'}),0.4577114427860697,0.8656716417910447,0.4218905472636816,0.9217391304347825,1.064767616191904,0.025662731120516813,1.7164179104477597,0.11216894581962955
297,frozenset({'system specification'}),frozenset({'step'}),0.5462686567164179,0.8656716417910447,0.5034825870646766,0.9216757741347906,1.0646944287419133,0.030593302145986545,1.7150295036445706,0.13391928437695053
260,frozenset({'xml'}),frozenset({'development'}),0.5422885572139303,0.9154228855721394,0.5283582089552239,0.9743119266055047,1.0643298763462306,0.031934853097695615,3.2924662402274465,0.1320519118971588
230,frozenset({'express'}),frozenset({'description'}),0.6308457711442786,0.8139303482587065,0.5462686567164179,0.8659305993690851,1.0638878390781548,0.03280413851142294,1.3878606965174123,0.16267263684523176
354,frozenset({'engine analysis'}),frozenset({'step'}),0.5114427860696518,0.8656716417910447,0.47064676616915424,0.9202334630350194,1.0630283107473502,0.027905249870052717,1.6840189297415358,0.1213599548748509
203,frozenset({'information search'}),frozenset({'step'}),0.618905472636816,0.8656716417910447,0.5691542288557214,0.9196141479099679,1.0623128949994458,0.0333853122447465,1.6710447761194043,0.153919187861747
458,frozenset({'expert systems'}),frozenset({'system design'}),0.42786069651741293,0.9263681592039801,0.4208955223880597,0.9837209302325581,1.0619114230759623,0.024538996559491155,4.523098791755507,0.10190153150375189
291,frozenset({'creation'}),frozenset({'step'}),0.5532338308457712,0.8656716417910447,0.5084577114427861,0.9190647482014388,1.061678243612007,0.02953887280017825,1.659701492537313,0.1300345625634702
191,frozenset({'knowledge engineering'}),frozenset({'description'}),0.6696517412935323,0.8139303482587065,0.5781094527363184,0.8632986627043091,1.0606542249606732,0.03305957773322443,1.3611399524118541,0.17310723098936195
264,frozenset({'system definition'}),frozenset({'review'}),0.6527363184079602,0.7611940298507462,0.5263681592039801,0.8064024390243901,1.0593914395026303,0.029509170565085008,1.2335174521095305,0.1614388395686297
313,frozenset({'knowledge management'}),frozenset({'add'}),0.5701492537313433,0.8189054726368159,0.4945273631840796,0.8673647469458987,1.0591756630384304,0.027629019083686035,1.365357423409269,0.12997429018555773
471,frozenset({'manufacturing'}),frozenset({'access'}),0.472636815920398,0.8308457711442786,0.41592039800995023,0.8799999999999999,1.0591616766467065,0.023232098215390684,1.4096185737976772,0.10591766723842184
142,frozenset({'system definition'}),frozenset({'development'}),0.6527363184079602,0.9154228855721394,0.6328358208955224,0.9695121951219512,1.0590866914103922,0.0353060567807727,2.7741293532338265,0.16065668306572212
394,frozenset({'failure'}),frozenset({'step'}),0.48955223880597015,0.8656716417910447,0.4487562189054726,0.9166666666666666,1.0589080459770115,0.024964728595826824,1.6119402985074627,0.10898458266879314
190,frozenset({'express'}),frozenset({'step'}),0.6308457711442786,0.8656716417910447,0.5781094527363184,0.916403785488959,1.0586043728924182,0.032004158312913034,1.6068713038580682,0.1499645095592226
209,frozenset({'product design'}),frozenset({'description'}),0.6537313432835821,0.8139303482587065,0.56318407960199,0.8614916286149162,1.0584340913911867,0.03109229969555205,1.3433819911431848,0.15943706591933696
310,frozenset({'decision support'}),frozenset({'step'}),0.5412935323383085,0.8656716417910447,0.4955223880597015,0.9154411764705882,1.0574923935091278,0.02693992722952404,1.5885788449059053,0.1185218095810575
126,frozenset({'review'}),frozenset({'knowledge base'}),0.7611940298507462,0.8059701492537313,0.6487562189054726,0.8522875816993465,1.0574679254417818,0.03525655305561748,1.3135649187689877,0.22756901840490823
127,frozenset({'knowledge base'}),frozenset({'review'}),0.8059701492537313,0.7611940298507462,0.6487562189054726,0.8049382716049382,1.0574679254417816,0.03525655305561748,1.2242584545626298,0.28008494572911785
